timestamp,anomaly_type,anomaly_magnitude,expected_kwh,demand_kwh,deviation_pct,llm_explanation,prediction,rouge_l,bertscore_f1
2023-02-10 14:00:00,equipment_failure,-0.7,85.11958448753462,23.7,-72.2,Charger malfunction reduced capacity by 70%.,"The most likely cause is a charger malfunction that significantly reduced the charging capacity, as indicated by the large deviation and similar historical cases with comparable percentages and no scheduled events.",0.27027027027027023,0.87250894
2023-02-10 15:00:00,equipment_failure,-0.7,85.32592797783933,25.28,-70.4,Charger malfunction reduced capacity by 70%.,"The most likely cause is a charger malfunction that significantly reduced the charging capacity, as indicated by the large deviation and similarity to previous anomalies with similar percentages and conditions.",0.2777777777777778,0.87437266
2023-02-10 16:00:00,equipment_failure,-0.7,85.04577777777777,22.97,-73.0,Charger malfunction reduced capacity by 70%.,"The most likely cause is a charger malfunction that significantly reduced the charging capacity, as indicated by the large deviation and similar historical cases with comparable percentages and no scheduled events.",0.27027027027027023,0.87250894
2023-02-10 17:00:00,equipment_failure,-0.7,99.71691666666666,29.37,-70.5,Charger malfunction reduced capacity by 70%.,"The most likely cause is a charger malfunction that significantly reduced the charging capacity, as indicated by the large deviation and similar historical cases with comparable percentages.",0.303030303030303,0.8769721
2023-02-10 18:00:00,equipment_failure,-0.7,104.27619444444444,32.8,-68.5,Charger malfunction reduced capacity by 70%.,"The most likely cause is a charger malfunction that significantly reduced the charging capacity, as indicated by the large deviation and similarity to previous anomalies caused by similar issues.",0.28571428571428575,0.87593526
2023-02-10 19:00:00,equipment_failure,-0.7,108.41391666666667,30.63,-71.7,Charger malfunction reduced capacity by 70%.,"The most likely cause is a charger malfunction that significantly reduced the charging capacity, as indicated by the large deviation and similar historical cases with comparable percentages and no scheduled events.",0.27027027027027023,0.87250894
2023-03-17 18:00:00,unrecorded_event,0.85,104.27619444444444,206.24,97.8,Unrecorded St. Patrick's Day celebration caused demand spike.,The most likely cause is an unrecorded or unexpected local event or gathering that led to a surge in EV charging demand due to increased usage during the St. Patrick's Day celebrations.,0.28571428571428575,0.90427774
2023-03-17 19:00:00,unrecorded_event,0.85,108.41391666666667,216.14,99.4,Unrecorded St. Patrick's Day celebration caused demand spike.,The most likely cause is an unrecorded or unexpected local event or gathering that led to a surge in EV charging demand during the evening hours on a Friday in March.,0.09999999999999999,0.8730814
2023-03-17 20:00:00,unrecorded_event,0.85,113.55445983379502,220.65,94.3,Unrecorded St. Patrick's Day celebration caused demand spike.,"The most likely cause is an unrecorded St. Patrick's Day celebration, as the high demand spike occurs on a Friday in March during a weekend-free period, similar to previous anomalies linked to such events.",0.3555555555555555,0.9066861
2023-03-17 21:00:00,unrecorded_event,0.85,76.19382271468145,147.74,93.9,Unrecorded St. Patrick's Day celebration caused demand spike.,"The most likely cause is an unrecorded St. Patrick's Day celebration, as the high demand spike occurs on a Friday in March, during a period when such events can lead to increased charging activity.",0.3636363636363636,0.90525025
